old_car_id,old_car_title,old_car_make,old_car_model,old_price,old_coe,new_car_id,new_car_name,new_car_model,new_price,no_owners,manufactured,similarity
13746,porsche panamera 3.6a pdk ,porsche,panamera,168300,49716,337,porsche panamera,pdk 3.0 ,433000,5,2011,94
14368,porsche panamera 3.6a pdk ,porsche,panamera,150500,32914,337,porsche panamera,pdk 3.0 ,433000,2,2010,94
14495,porsche panamera 3.6a pdk,porsche,panamera,130800,83700,337,porsche panamera,pdk 3.0 ,433000,2,2012,94
2592,bmw 7 series 730li ,bmw,730li,44000,33018,342,bmw 7 series,740li ,412000,6,1989,94
4577,bmw 7 series 730li ,bmw,730li,49500,48479,342,bmw 7 series,740li ,412000,2,2006,94
1083,mini cooper countryman 1.6a ,mini,cooper,84500,42283,414,mini cooper countryman,1.5,205888,3,2011,94
4407,maserati quattroporte 3.0a,maserati,quattroporte,237400,46667,424,maserati quattroporte,s 3.0 ,480000,1,2015,94
8890,maserati quattroporte 3.0a,maserati,quattroporte,208800,75801,424,maserati quattroporte,s 3.0 ,480000,1,2015,94
793,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,284700,40014,430,porsche 911 cabriolet,carrera s pdk 3.0 ,634000,5,2010,94
1408,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,264900,40014,430,porsche 911 cabriolet,carrera s pdk 3.0 ,634000,5,2010,94
4352,porsche 911 carrera cabriolet 3.4a pdk,porsche,911,341000,93004,430,porsche 911 cabriolet,carrera s pdk 3.0 ,634000,3,2012,94
793,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,284700,40014,436,porsche 911 cabriolet,carrera 4 pdk 3.0 ,589988,5,2010,94
1408,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,264900,40014,436,porsche 911 cabriolet,carrera 4 pdk 3.0 ,589988,5,2010,94
793,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,284700,40014,437,porsche 911 cabriolet,carrera s pdk 3.0 ,620288,5,2010,94
1408,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,264900,40014,437,porsche 911 cabriolet,carrera s pdk 3.0 ,620288,5,2010,94
4352,porsche 911 carrera cabriolet 3.4a pdk,porsche,911,341000,93004,437,porsche 911 cabriolet,carrera s pdk 3.0 ,620288,3,2012,94
9727,honda odyssey hybrid 2.0a e-hev absolute 7-seater,honda,e,202400,59501,152,honda odyssey hybrid,2.0 e`hev absolute 7`seater ,208000,1,2021,93
1066,volkswagen touran 1.4a tsi highline,volkswagen,touran,157300,51900,181,volkswagen touran,1.4 tsi dsg highline ,179900,1,2020,93
12556,volkswagen touran 1.4a tsi highline,volkswagen,touran,159500,51900,181,volkswagen touran,1.4 tsi dsg highline ,179900,1,2020,93
4668,honda civic type r 2.0m vtec turbo gt,honda,civic,242000,49001,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2020,93
10980,honda civic type r 2.0m vtec turbo gt,honda,civic,240700,46002,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2021,93
11611,honda civic type r 2.0m vtec turbo gt,honda,civic,246400,56032,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2020,93
11845,honda civic type r 2.0m vtec turbo gt,honda,civic,212300,62100,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2018,93
13886,honda civic type r 2.0m vtec turbo gt,honda,civic,239800,39889,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2020,93
14152,honda civic type r 2.0m vtec turbo gt,honda,civic,209000,62100,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2019,93
15480,honda civic type r 2.0m vtec turbo gt,honda,civic,223300,52200,204,honda civic type`r,2.0 vtec turbo gt ,236000,1,2020,93
4668,honda civic type r 2.0m vtec turbo gt,honda,civic,242000,49001,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2020,93
10980,honda civic type r 2.0m vtec turbo gt,honda,civic,240700,46002,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2021,93
11611,honda civic type r 2.0m vtec turbo gt,honda,civic,246400,56032,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2020,93
11845,honda civic type r 2.0m vtec turbo gt,honda,civic,212300,62100,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2018,93
13886,honda civic type r 2.0m vtec turbo gt,honda,civic,239800,39889,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2020,93
14152,honda civic type r 2.0m vtec turbo gt,honda,civic,209000,62100,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2019,93
15480,honda civic type r 2.0m vtec turbo gt,honda,civic,223300,52200,205,honda civic type`r,2.0 vtec turbo gt ,242000,1,2020,93
13126,porsche 911 carrera 4s 3.0a pdk,porsche,911,716000,49001,226,porsche 911,carrera pdk 3.0 ,506000,1,2019,93
15502,porsche 911 carrera 4s 3.8a pdk ,porsche,911,306800,47316,227,porsche 911,carrera 4 pdk 3.0 ,531000,3,2009,93
15478,toyota harrier 2.4a g ,toyota,harrier,56500,32121,330,toyota harrier,2.0 g ,200000,3,2008,93
11713,mini john cooper works 2.0a,mini,cooper,142800,49189,392,mini john cooper works gp,2,263000,3,2017,93
13229,mini john cooper works 2.0a,mini,cooper,206700,39500,392,mini john cooper works gp,2,263000,1,2020,93
10963,maserati levante 3.0a,maserati,levante,389200,52200,417,maserati levante,s 3.0 ,444000,1,2019,93
13384,maserati levante 3.0a,maserati,levante,373800,30890,417,maserati levante,s 3.0 ,444000,2,2019,93
11052,porsche 911 carrera cabriolet 3.0a,porsche,911,678700,62100,429,porsche 911 cabriolet,carrera pdk 3.0 ,569000,1,2020,93
12621,porsche 911 carrera s cabriolet 3.0a,porsche,911,746800,61190,430,porsche 911 cabriolet,carrera s pdk 3.0 ,634000,1,2020,93
8490,porsche 911 turbo s cabriolet 3.8a,porsche,911,1174800,52200,432,porsche 911 cabriolet,turbo s pdk 3.8 ,1013000,1,2020,93
11052,porsche 911 carrera cabriolet 3.0a,porsche,911,678700,62100,435,porsche 911 cabriolet,carrera pdk 3.0 ,552488,1,2020,93
12621,porsche 911 carrera s cabriolet 3.0a,porsche,911,746800,61190,437,porsche 911 cabriolet,carrera s pdk 3.0 ,620288,1,2020,93
68,hyundai ioniq hybrid 1.6a dct sunroof,hyundai,ioniq,98800,48010,56,hyundai kona hybrid,1.6 dct sunroof ,132999,1,2019,92
2961,hyundai ioniq hybrid 1.6a dct sunroof,hyundai,ioniq,71500,50621,56,hyundai kona hybrid,1.6 dct sunroof ,132999,2,2016,92
5710,hyundai ioniq hybrid 1.6a dct sunroof,hyundai,ioniq,76900,50110,56,hyundai kona hybrid,1.6 dct sunroof ,132999,1,2017,92
9215,hyundai ioniq hybrid 1.6a dct sunroof,hyundai,ioniq,86700,50110,56,hyundai kona hybrid,1.6 dct sunroof ,132999,1,2017,92
15197,hyundai ioniq hybrid 1.6a dct sunroof,hyundai,ioniq,74800,52807,56,hyundai kona hybrid,1.6 dct sunroof ,132999,1,2017,92
15688,hyundai ioniq hybrid 1.6a dct sunroof,hyundai,ioniq,70200,54405,56,hyundai kona hybrid,1.6 dct sunroof ,132999,1,2017,92
3075,skoda superb 1.8a tsi ambition,skoda,superb,116400,39400,109,skoda superb,2.0 tsi ambition ,98900,2,2019,92
4801,seat arona 1.0a ecotsi style ,seat,arona,85800,16520,114,seat arona,1.0 ecotsi dsg style ,105999,1,2019,92
10136,seat arona 1.0a ecotsi style,seat,arona,78100,32699,114,seat arona,1.0 ecotsi dsg style ,105999,1,2018,92
6977,bmw 4 series 420i gran coupe sport,bmw,420i,116400,58201,165,bmw 4 series coupe,420i m sport ,272888,2,2016,92
12915,bmw 4 series 420i gran coupe sport,bmw,420i,149400,37010,165,bmw 4 series coupe,420i m sport ,272888,1,2018,92
4266,volkswagen touran 1.4a tsi r-line sunroof,volkswagen,touran,162600,41503,183,volkswagen touran,1.4 tsi dsg r`line sunroof ,195400,1,2020,92
3131,porsche 911 carrera pdk,porsche,911,435400,50000,226,porsche 911,carrera pdk 3.0 ,506000,2,2017,92
5241,porsche 911 carrera pdk,porsche,911,625800,35001,226,porsche 911,carrera pdk 3.0 ,506000,1,2020,92
8332,porsche 911 carrera pdk,porsche,911,608200,35001,226,porsche 911,carrera pdk 3.0 ,506000,1,2020,92
12707,porsche 911 carrera gts 3.0a pdk,porsche,911,514600,49000,226,porsche 911,carrera pdk 3.0 ,506000,2,2017,92
2405,bmw 5 series 520i mild hybrid luxury,bmw,520i,270600,45001,290,bmw 5 series sedan mild hybrid,520i luxury ,265000,1,2020,92
12265,toyota granace diesel 2.8a g 8-seater,toyota,gr,349800,60001,355,toyota granace diesel,2.8 g 8`seater ,332000,1,2021,92
1033,bmw x3 xdrive30i m-sport,bmw,x3,187000,38501,377,bmw x3,xdrive20i m sport ,277000,1,2018,92
5261,bmw x3 xdrive28i m-sport,bmw,x3,153900,56340,377,bmw x3,xdrive20i m sport ,277000,2,2016,92
8277,bmw x4 xdrive20i m-sport,bmw,x4,150500,46229,377,bmw x3,xdrive20i m sport ,277000,1,2016,92
11654,bmw x3 xdrive30i m-sport,bmw,x3,197900,32551,377,bmw x3,xdrive20i m sport ,277000,1,2018,92
10087,porsche 911 carrera 4s cabriolet 3.8a pdk ,porsche,911,295700,34935,429,porsche 911 cabriolet,carrera pdk 3.0 ,569000,3,2010,92
10087,porsche 911 carrera 4s cabriolet 3.8a pdk ,porsche,911,295700,34935,435,porsche 911 cabriolet,carrera pdk 3.0 ,552488,3,2010,92
793,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,284700,40014,438,porsche 911 cabriolet,carrera pdk 4s 3.0 ,657788,5,2010,92
1408,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,264900,40014,438,porsche 911 cabriolet,carrera pdk 4s 3.0 ,657788,5,2010,92
272,bmw 4 series 420i gran coupe luxury,bmw,420i,123000,55501,89,bmw 2 series gran coupe,218i luxury ,215888,1,2016,91
1317,bmw 4 series 420i gran coupe luxury,bmw,420i,163600,35906,89,bmw 2 series gran coupe,218i luxury ,215888,1,2019,91
12246,bmw 4 series 420i gran coupe luxury,bmw,420i,169400,40000,89,bmw 2 series gran coupe,218i luxury ,215888,1,2019,91
3728,skoda superb 2.0a tsi ambition plus,skoda,superb,119800,31809,109,skoda superb,2.0 tsi ambition ,98900,1,2018,91
1081,seat arona 1.0a ecotsi fr,seat,arona,87800,30009,116,seat arona,1.0 ecotsi dsg fr ,113999,1,2019,91
1528,seat arona 1.0a ecotsi fr,seat,arona,83000,28199,116,seat arona,1.0 ecotsi dsg fr ,113999,1,2018,91
3137,seat arona 1.0a ecotsi fr,seat,arona,106500,37334,116,seat arona,1.0 ecotsi dsg fr ,113999,1,2019,91
3851,seat arona 1.0a ecotsi fr,seat,arona,80100,25000,116,seat arona,1.0 ecotsi dsg fr ,113999,1,2018,91
4715,seat arona 1.0a ecotsi fr,seat,arona,83000,28199,116,seat arona,1.0 ecotsi dsg fr ,113999,1,2018,91
2564,skoda karoq 1.5a tsi ambition,skoda,karoq,113100,35403,120,skoda kamiq,1.5 tsi ambition ,77900,1,2018,91
4227,skoda karoq 1.5a tsi ambition,skoda,karoq,131800,41101,120,skoda kamiq,1.5 tsi ambition ,77900,1,2019,91
12070,skoda karoq 1.5a tsi ambition,skoda,karoq,130700,40690,120,skoda kamiq,1.5 tsi ambition ,77900,1,2019,91
12950,skoda karoq 1.5a tsi ambition,skoda,karoq,108700,32200,120,skoda kamiq,1.5 tsi ambition ,77900,1,2018,91
9727,honda odyssey hybrid 2.0a e-hev absolute 7-seater,honda,e,202400,59501,151,honda odyssey hybrid,2.0 e`hev absolute 8`seater ,203000,1,2021,91
5156,toyota harrier hybrid 2.5a g,toyota,harrier,182200,50100,187,toyota harrier hybrid,2.5 s ,190000,1,2020,91
6324,toyota harrier hybrid 2.5a g,toyota,harrier,189200,41101,187,toyota harrier hybrid,2.5 s ,190000,1,2020,91
10883,toyota harrier hybrid 2.5a g,toyota,harrier,175800,41101,187,toyota harrier hybrid,2.5 s ,190000,1,2020,91
14765,toyota harrier hybrid 2.5a g,toyota,harrier,186800,45012,187,toyota harrier hybrid,2.5 s ,190000,1,2020,91
8829,toyota harrier hybrid 2.5a s,toyota,harrier,171500,60001,188,toyota harrier hybrid,2.5 g ,198000,1,2021,91
3039,volkswagen sharan 2.0a tsi,volkswagen,sharan,84200,59889,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2015,91
6258,volkswagen sharan 2.0a tsi,volkswagen,sharan,127600,38600,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2017,91
10246,volkswagen sharan 2.0a tsi,volkswagen,sharan,119800,53106,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2017,91
11443,volkswagen sharan 2.0a tsi,volkswagen,sharan,92400,54920,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2015,91
13296,volkswagen sharan 2.0a tsi,volkswagen,sharan,112200,53711,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2017,91
15168,volkswagen sharan 2.0a tsi,volkswagen,sharan,107600,48209,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2017,91
15272,volkswagen sharan 2.0a tsi,volkswagen,sharan,82300,58190,213,volkswagen sharan,2.0 tsi dsg ,210400,1,2015,91
10963,maserati levante 3.0a,maserati,levante,389200,52200,254,maserati levante,3.0 v6 ,358800,1,2019,91
13384,maserati levante 3.0a,maserati,levante,373800,30890,254,maserati levante,3.0 v6 ,358800,2,2019,91
13766,toyota gr supra 3.0a rz,toyota,gr,284700,34000,288,toyota gr supra,3.0 pro ,305000,1,2019,91
12107,porsche 718 boxster s 2.5a pdk,porsche,718,358400,60001,314,porsche 718 boxster,pdk 2.0 ,285788,1,2019,91
895,porsche 718 boxster 2.0a pdk,porsche,718,329200,42564,315,porsche 718 boxster,s pdk 2.5 ,343588,1,2019,91
9280,porsche 718 boxster 2.0a pdk,porsche,718,295700,47501,315,porsche 718 boxster,s pdk 2.5 ,343588,3,2017,91
10106,porsche 718 boxster 2.0a pdk,porsche,718,292400,47501,315,porsche 718 boxster,s pdk 2.5 ,343588,3,2017,91
13358,porsche 718 boxster 2.0a pdk,porsche,718,325400,42564,315,porsche 718 boxster,s pdk 2.5 ,343588,1,2019,91
13745,bmw 7 series 730i ,bmw,730i,79000,31335,342,bmw 7 series,740li ,412000,3,2008,91
603,bentley bentayga 4.0a,bentley,bentayga,903100,58089,363,bentley bentayga,4.0 v8 ,839000,1,2020,91
1631,bentley bentayga 4.0a,bentley,bentayga,900900,46790,363,bentley bentayga,4.0 v8 ,839000,1,2021,91
5294,bentley bentayga 4.0a,bentley,bentayga,734800,32900,363,bentley bentayga,4.0 v8 ,839000,1,2018,91
8966,bentley bentayga 4.0a,bentley,bentayga,789800,38602,363,bentley bentayga,4.0 v8 ,839000,1,2018,91
15174,bentley bentayga 4.0a,bentley,bentayga,813900,33989,363,bentley bentayga,4.0 v8 ,839000,1,2018,91
15377,bentley bentayga 4.0a,bentley,bentayga,758900,32429,363,bentley bentayga,4.0 v8 ,839000,1,2018,91
3598,porsche cayenne coupe 3.0a tip,porsche,cayenne,449700,36000,371,porsche cayenne coupe,3,427000,1,2019,91
3960,porsche cayenne coupe 3.0a tip,porsche,cayenne,462000,56032,371,porsche cayenne coupe,3,427000,1,2020,91
6174,porsche cayenne coupe 3.0a tip,porsche,cayenne,422200,38889,371,porsche cayenne coupe,3,427000,1,2019,91
9732,porsche cayenne coupe 3.0a tip,porsche,cayenne,470800,50100,371,porsche cayenne coupe,3,427000,1,2020,91
14250,porsche cayenne coupe 3.0a tip,porsche,cayenne,462000,59501,371,porsche cayenne coupe,3,427000,1,2020,91
2752,mercedes-benz amg gt 53 coupe mild hybrid 4matic+,mercedes-benz,amg,504800,37912,387,mercedes`benz amg gt 4`door coupe mild hybrid,53 4matic+ ,624888,1,2019,91
10593,mercedes-benz amg gt 53 coupe mild hybrid 4matic+,mercedes-benz,amg,491500,42564,387,mercedes`benz amg gt 4`door coupe mild hybrid,53 4matic+ ,624888,1,2019,91
11256,mercedes-benz amg gt 53 coupe mild hybrid 4matic+,mercedes-benz,amg,537700,32801,387,mercedes`benz amg gt 4`door coupe mild hybrid,53 4matic+ ,624888,1,2019,91
14084,audi s4 sedan 3.0a tfsi quattro tip,audi,s4,233000,31301,408,audi s4 sedan,3.0 tfsi qu tip ,376581,1,2018,91
6254,mini cooper s countryman 1.6a,mini,cooper,41800,78523,414,mini cooper countryman,1.5,205888,2,2012,91
6759,mini cooper s countryman 1.6a,mini,cooper,48200,74689,414,mini cooper countryman,1.5,205888,5,2012,91
7828,mini cooper s countryman 1.6a ,mini,cooper,126000,41397,414,mini cooper countryman,1.5,205888,6,2011,91
9369,mini cooper s countryman 1.6a,mini,cooper,113100,56500,414,mini cooper countryman,1.5,205888,1,2016,91
11981,mini cooper s countryman 1.6a ,mini,cooper,97800,38137,414,mini cooper countryman,1.5,205888,4,2010,91
5217,maserati quattroporte s 4.7a ,maserati,quattroporte,162600,37502,424,maserati quattroporte,s 3.0 ,480000,1,2008,91
8759,maserati quattroporte s 4.7a ,maserati,quattroporte,147200,35411,424,maserati quattroporte,s 3.0 ,480000,5,2009,91
8987,porsche 911 carrera gts cabriolet 3.8a pdk ,porsche,911,357500,49716,429,porsche 911 cabriolet,carrera pdk 3.0 ,569000,3,2011,91
793,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,284700,40014,431,porsche 911 cabriolet,carrera gts pdk 3.0 ,750000,5,2010,91
1408,porsche 911 carrera cabriolet 3.6a pdk ,porsche,911,264900,40014,431,porsche 911 cabriolet,carrera gts pdk 3.0 ,750000,5,2010,91
4352,porsche 911 carrera cabriolet 3.4a pdk,porsche,911,341000,93004,431,porsche 911 cabriolet,carrera gts pdk 3.0 ,750000,3,2012,91
8987,porsche 911 carrera gts cabriolet 3.8a pdk ,porsche,911,357500,49716,435,porsche 911 cabriolet,carrera pdk 3.0 ,552488,3,2011,91
1123,porsche cayenne hybrid s 3.0a ,porsche,cayenne,163700,53932,440,porsche cayenne e`hybrid,3,448000,3,2012,91
4980,porsche cayenne hybrid s 3.0a ,porsche,cayenne,181500,40714,440,porsche cayenne e`hybrid,3,448000,2,2011,91
12283,porsche cayenne hybrid s 3.0a,porsche,cayenne,113200,83700,440,porsche cayenne e`hybrid,3,448000,5,2012,91
13325,porsche cayenne hybrid s 3.0a ,porsche,cayenne,147200,32914,440,porsche cayenne e`hybrid,3,448000,3,2010,91
14918,porsche cayenne hybrid s 3.0a,porsche,cayenne,119800,82289,440,porsche cayenne e`hybrid,3,448000,4,2012,91
14082,nissan note e-power hybrid 1.2a premium,nissan,note,99900,45600,43,nissan note e`power hybrid,premium ,120800,1,2021,90
259,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,104500,36961,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
701,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,104300,32200,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
1177,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,101100,36000,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
1627,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,130700,56100,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2021,90
2038,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,102100,48010,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
2227,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,127400,32801,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2019,90
2239,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,106200,34509,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
2342,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,108700,35906,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
2652,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,96700,42661,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,90
2863,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,140800,47806,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2020,90
4010,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,105400,32200,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2018,90
4556,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,106500,48010,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
4672,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,108800,37989,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
5181,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,85700,50110,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,90
5498,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,107600,35906,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
6511,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,104000,37010,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
7606,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,108700,37912,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2019,90
7843,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,134100,47001,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2021,90
8466,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,85600,53711,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2017,90
8685,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,96600,37330,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
8722,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,98900,37330,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,90
9321,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,87800,48109,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2017,90
9387,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,129800,52309,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2021,90
9462,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,101100,32001,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,2,2018,90
9518,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,104300,41805,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
9650,honda freed hybrid 1.5a g 7-seater honda sensing,honda,freed,98800,31001,96,honda freed hybrid,1.5 g honda sensing 7`seater ,150000,1,2018,90
